videoViewCount,videoLikeCount,favoriteCount,commentCount,videoPublishedAt,channelId,title,description,thumbnails,channelTitle,tags,categoryId,liveBroadcastContent,localized,defaultAudioLanguage,defaultLanguage,0,channel_title,channelViewCount,channelSubscriberCount,country
74587,2846,0,406,2020-11-15 22:00:09,UCD6q_wl-ZQACvCMvn7o46Cw,Esther Nish - Icirore 'Mirror' |Official Music Video,"Esther Nish, artist and musician from Burundi drops another single under Bukiv Lab. Icirore or Mirror is a song dedicated to her new lover. A man that cares more than all she got before.

Song: Icirore (Mirror) produced by Bedi Best.
Video production: Director Soso Black Shot it. 
Executive Production: Bukiv Lab|Dijay Jackson

For Bookings, contact: bukivlab@gmail.com | +46704603057 (Phone & Whatsapp)

Connect with ESTHER NISH on social media:
Facebook  : https://www.facebook.com/Esther-Nish-...
Instagram : https://www.facebook.com/Esther-Nish-...
Twitter       : https://twitter.com/EstherNish
Youtube    :https://www.youtube.com/channel/UCD6q...

________________________________
FOLLOW BUKIV LAB:
FACEBOOK
*https://www.facebook.com/BukivLab/
*https://www.facebook.com/dijay.jackson

TWITTER
*https://twitter.com/bukivlab
*https://twitter.com/dj_Jackson_

INSTAGRAM
https://www.instagram.com/bukiv_lab/
https://www.instagram.com/dijay_jackson/","{'default': {'url': 'https://i.ytimg.com/vi/X7G3xqwa_M0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/X7G3xqwa_M0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/X7G3xqwa_M0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/X7G3xqwa_M0/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/X7G3xqwa_M0/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Esther Nish Official ♪,"['Esther Nish', 'Kirundi Music', 'Fresh music', 'Kidum', 'Big Fizzo', 'Channy Queen', 'Ngomma', 'Ngomma vas', 'Ngomma.com']",10,none,"{'title': ""Esther Nish - Icirore 'Mirror' |Official Music Video"", 'description': 'Esther Nish, artist and musician from Burundi drops another single under Bukiv Lab. Icirore or Mirror is a song dedicated to her new lover. A man that cares more than all she got before.\n\nSong: Icirore (Mirror) produced by Bedi Best.\nVideo production: Director Soso Black Shot it. \nExecutive Production: Bukiv Lab|Dijay Jackson\n\nFor Bookings, contact: bukivlab@gmail.com | +46704603057 (Phone & Whatsapp)\n\nConnect with ESTHER NISH on social media:\nFacebook  : https://www.facebook.com/Esther-Nish-...\nInstagram : https://www.facebook.com/Esther-Nish-...\nTwitter       : https://twitter.com/EstherNish\nYoutube    :https://www.youtube.com/channel/UCD6q...\n\n________________________________\nFOLLOW BUKIV LAB:\nFACEBOOK\n*https://www.facebook.com/BukivLab/\n*https://www.facebook.com/dijay.jackson\n\nTWITTER\n*https://twitter.com/bukivlab\n*https://twitter.com/dj_Jackson_\n\nINSTAGRAM\nhttps://www.instagram.com/bukiv_lab/\nhttps://www.instagram.com/dijay_jackson/'}",en,,10,Esther Nish Official ♪,1269410,30700,NO
74587,2846,0,406,2020-11-15 22:00:09,UCD6q_wl-ZQACvCMvn7o46Cw,Esther Nish - Icirore 'Mirror' |Official Music Video,"Esther Nish, artist and musician from Burundi drops another single under Bukiv Lab. Icirore or Mirror is a song dedicated to her new lover. A man that cares more than all she got before.

Song: Icirore (Mirror) produced by Bedi Best.
Video production: Director Soso Black Shot it. 
Executive Production: Bukiv Lab|Dijay Jackson

For Bookings, contact: bukivlab@gmail.com | +46704603057 (Phone & Whatsapp)

Connect with ESTHER NISH on social media:
Facebook  : https://www.facebook.com/Esther-Nish-...
Instagram : https://www.facebook.com/Esther-Nish-...
Twitter       : https://twitter.com/EstherNish
Youtube    :https://www.youtube.com/channel/UCD6q...

________________________________
FOLLOW BUKIV LAB:
FACEBOOK
*https://www.facebook.com/BukivLab/
*https://www.facebook.com/dijay.jackson

TWITTER
*https://twitter.com/bukivlab
*https://twitter.com/dj_Jackson_

INSTAGRAM
https://www.instagram.com/bukiv_lab/
https://www.instagram.com/dijay_jackson/","{'default': {'url': 'https://i.ytimg.com/vi/X7G3xqwa_M0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/X7G3xqwa_M0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/X7G3xqwa_M0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/X7G3xqwa_M0/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/X7G3xqwa_M0/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Esther Nish Official ♪,"['Esther Nish', 'Kirundi Music', 'Fresh music', 'Kidum', 'Big Fizzo', 'Channy Queen', 'Ngomma', 'Ngomma vas', 'Ngomma.com']",10,none,"{'title': ""Esther Nish - Icirore 'Mirror' |Official Music Video"", 'description': 'Esther Nish, artist and musician from Burundi drops another single under Bukiv Lab. Icirore or Mirror is a song dedicated to her new lover. A man that cares more than all she got before.\n\nSong: Icirore (Mirror) produced by Bedi Best.\nVideo production: Director Soso Black Shot it. \nExecutive Production: Bukiv Lab|Dijay Jackson\n\nFor Bookings, contact: bukivlab@gmail.com | +46704603057 (Phone & Whatsapp)\n\nConnect with ESTHER NISH on social media:\nFacebook  : https://www.facebook.com/Esther-Nish-...\nInstagram : https://www.facebook.com/Esther-Nish-...\nTwitter       : https://twitter.com/EstherNish\nYoutube    :https://www.youtube.com/channel/UCD6q...\n\n________________________________\nFOLLOW BUKIV LAB:\nFACEBOOK\n*https://www.facebook.com/BukivLab/\n*https://www.facebook.com/dijay.jackson\n\nTWITTER\n*https://twitter.com/bukivlab\n*https://twitter.com/dj_Jackson_\n\nINSTAGRAM\nhttps://www.instagram.com/bukiv_lab/\nhttps://www.instagram.com/dijay_jackson/'}",en,,10,Esther Nish Official ♪,1269941,30700,NO
80168,2818,0,282,2021-09-10 15:00:12,UCD6q_wl-ZQACvCMvn7o46Cw,Esther Nish - Manka feat Thierry Kijanya,"Song Writter : Esther Nish
Performed by Esther Nish and Thierry Kijanya 
Video Director :  Hugues Bana 
Audio Producer :  Kolly The Magic
Copyright by Bukiv Lab
©2021 Bukiv Lab: All rights reserved, Unauthorized duplication is a violation of applicable laws. Made in Burundi.","{'default': {'url': 'https://i.ytimg.com/vi/gXGMsusZ0-U/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/gXGMsusZ0-U/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/gXGMsusZ0-U/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/gXGMsusZ0-U/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/gXGMsusZ0-U/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Esther Nish Official ♪,"['Esther Nish', 'kidum kibido', 'big fizzo', 'sat b', 'meddy only', 'bruce melody', 'marina', 'yemi alade', 'shebbah karungi', 'we love muzik', 'burna boy', 'tiwa savage', 'harmonize', 'diamond', 'chris brown', 'rihanna', 'beyonce', 'nadia mkami', 'nandy']",10,none,"{'title': 'Esther Nish - Manka feat Thierry Kijanya', 'description': 'Song Writter : Esther Nish\nPerformed by Esther Nish and Thierry Kijanya \nVideo Director :  Hugues Bana \nAudio Producer :  Kolly The Magic\nCopyright by Bukiv Lab\n©2021 Bukiv Lab: All rights reserved, Unauthorized duplication is a violation of applicable laws. Made in Burundi.'}",en,en,10,Esther Nish Official ♪,1269410,30700,NO
80168,2818,0,282,2021-09-10 15:00:12,UCD6q_wl-ZQACvCMvn7o46Cw,Esther Nish - Manka feat Thierry Kijanya,"Song Writter : Esther Nish
Performed by Esther Nish and Thierry Kijanya 
Video Director :  Hugues Bana 
Audio Producer :  Kolly The Magic
Copyright by Bukiv Lab
©2021 Bukiv Lab: All rights reserved, Unauthorized duplication is a violation of applicable laws. Made in Burundi.","{'default': {'url': 'https://i.ytimg.com/vi/gXGMsusZ0-U/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/gXGMsusZ0-U/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/gXGMsusZ0-U/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/gXGMsusZ0-U/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/gXGMsusZ0-U/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Esther Nish Official ♪,"['Esther Nish', 'kidum kibido', 'big fizzo', 'sat b', 'meddy only', 'bruce melody', 'marina', 'yemi alade', 'shebbah karungi', 'we love muzik', 'burna boy', 'tiwa savage', 'harmonize', 'diamond', 'chris brown', 'rihanna', 'beyonce', 'nadia mkami', 'nandy']",10,none,"{'title': 'Esther Nish - Manka feat Thierry Kijanya', 'description': 'Song Writter : Esther Nish\nPerformed by Esther Nish and Thierry Kijanya \nVideo Director :  Hugues Bana \nAudio Producer :  Kolly The Magic\nCopyright by Bukiv Lab\n©2021 Bukiv Lab: All rights reserved, Unauthorized duplication is a violation of applicable laws. Made in Burundi.'}",en,en,10,Esther Nish Official ♪,1269941,30700,NO
51991,2292,0,395,2020-07-09 17:00:11,UCD6q_wl-ZQACvCMvn7o46Cw,Esther Nish - Kavorivori (Official Music Video),"#BURUNDI #EstherNish #KirundiMusic #NgommaBurundi


Video was Shot & Directed by  KALI AMORE
Call                     : +25769188413 / +25761375238
Instagram          : https://www.instagram.com/director_ka...
Youtube.            : https://www.youtube.com/channel/UCOWv...
Email                  : kalproadraul1@gmail.com


...............................................................................................................................................................

PRODUCTION:
Video Shot By Director KALI AMORE under AFRICAN DREAMS & REHOBOTH TRUST BDI in Bujumbura-BURUNDI
Song Produced By Goeffrey & Mixed By Lil Evry Pro (Key Records)

Enjoy KAVORIVORI! 
to make your Special Day (African Song)
 
Follow ESTHER NISH On:
Facebook  : https://www.facebook.com/Esther-Nish-Official-113650233432866
Instagram : https://www.instagram.com/esther_nish_official/
Twitter       : https://twitter.com/EstherNish
Youtube    :https://www.youtube.com/c/EstherNishOfficial/videos

#Esther_Nish #KAVORIVORI
Enjoy #BITUMINGI : https://www.youtube.com/watch?v=I7fvx4-RC0g

©2019 Administered by Ngomma VAS Limited.","{'default': {'url': 'https://i.ytimg.com/vi/wVHjG-8gsOk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/wVHjG-8gsOk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/wVHjG-8gsOk/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/wVHjG-8gsOk/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/wVHjG-8gsOk/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Esther Nish Official ♪,"['Esther Nish', 'Kirundi Music', 'Fresh music', 'Channy Queen', 'Ngomma', 'Ngomma vas', 'Ngomma.com', 'BigFizzoVEVO', 'Sat-B', 'TheReal Kidum', 'Lolilo Simba', 'Natacha Burundi', 'Yemi Alade', 'Simi', 'sheebah karungi', 'Diamond Pla']",10,none,"{'title': 'Esther Nish - Kavorivori (Official Music Video)', 'description': '#BURUNDI #EstherNish #KirundiMusic #NgommaBurundi\r\n\n\nVideo was Shot & Directed by  KALI AMORE\nCall                     : +25769188413 / +25761375238\nInstagram          : https://www.instagram.com/director_ka...\nYoutube.            : https://www.youtube.com/channel/UCOWv...\nEmail                  : kalproadraul1@gmail.com\n\n\n...............................................................................................................................................................\n\nPRODUCTION:\nVideo Shot By Director KALI AMORE under AFRICAN DREAMS & REHOBOTH TRUST BDI in Bujumbura-BURUNDI\nSong Produced By Goeffrey & Mixed By Lil Evry Pro (Key Records)\n\nEnjoy KAVORIVORI! \nto make your Special Day (African Song)\n \nFollow ESTHER NISH On:\nFacebook  : https://www.facebook.com/Esther-Nish-Official-113650233432866\nInstagram : https://www.instagram.com/esther_nish_official/\nTwitter       : https://twitter.com/EstherNish\nYoutube    :https://www.youtube.com/c/EstherNishOfficial/videos\n\n#Esther_Nish #KAVORIVORI\nEnjoy #BITUMINGI : https://www.youtube.com/watch?v=I7fvx4-RC0g\n\n©2019 Administered by Ngomma VAS Limited.'}",en,,10,Esther Nish Official ♪,1269410,30700,NO
51991,2292,0,395,2020-07-09 17:00:11,UCD6q_wl-ZQACvCMvn7o46Cw,Esther Nish - Kavorivori (Official Music Video),"#BURUNDI #EstherNish #KirundiMusic #NgommaBurundi


Video was Shot & Directed by  KALI AMORE
Call                     : +25769188413 / +25761375238
Instagram          : https://www.instagram.com/director_ka...
Youtube.            : https://www.youtube.com/channel/UCOWv...
Email                  : kalproadraul1@gmail.com


...............................................................................................................................................................

PRODUCTION:
Video Shot By Director KALI AMORE under AFRICAN DREAMS & REHOBOTH TRUST BDI in Bujumbura-BURUNDI
Song Produced By Goeffrey & Mixed By Lil Evry Pro (Key Records)

Enjoy KAVORIVORI! 
to make your Special Day (African Song)
 
Follow ESTHER NISH On:
Facebook  : https://www.facebook.com/Esther-Nish-Official-113650233432866
Instagram : https://www.instagram.com/esther_nish_official/
Twitter       : https://twitter.com/EstherNish
Youtube    :https://www.youtube.com/c/EstherNishOfficial/videos

#Esther_Nish #KAVORIVORI
Enjoy #BITUMINGI : https://www.youtube.com/watch?v=I7fvx4-RC0g

©2019 Administered by Ngomma VAS Limited.","{'default': {'url': 'https://i.ytimg.com/vi/wVHjG-8gsOk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/wVHjG-8gsOk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/wVHjG-8gsOk/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/wVHjG-8gsOk/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/wVHjG-8gsOk/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Esther Nish Official ♪,"['Esther Nish', 'Kirundi Music', 'Fresh music', 'Channy Queen', 'Ngomma', 'Ngomma vas', 'Ngomma.com', 'BigFizzoVEVO', 'Sat-B', 'TheReal Kidum', 'Lolilo Simba', 'Natacha Burundi', 'Yemi Alade', 'Simi', 'sheebah karungi', 'Diamond Pla']",10,none,"{'title': 'Esther Nish - Kavorivori (Official Music Video)', 'description': '#BURUNDI #EstherNish #KirundiMusic #NgommaBurundi\r\n\n\nVideo was Shot & Directed by  KALI AMORE\nCall                     : +25769188413 / +25761375238\nInstagram          : https://www.instagram.com/director_ka...\nYoutube.            : https://www.youtube.com/channel/UCOWv...\nEmail                  : kalproadraul1@gmail.com\n\n\n...............................................................................................................................................................\n\nPRODUCTION:\nVideo Shot By Director KALI AMORE under AFRICAN DREAMS & REHOBOTH TRUST BDI in Bujumbura-BURUNDI\nSong Produced By Goeffrey & Mixed By Lil Evry Pro (Key Records)\n\nEnjoy KAVORIVORI! \nto make your Special Day (African Song)\n \nFollow ESTHER NISH On:\nFacebook  : https://www.facebook.com/Esther-Nish-Official-113650233432866\nInstagram : https://www.instagram.com/esther_nish_official/\nTwitter       : https://twitter.com/EstherNish\nYoutube    :https://www.youtube.com/c/EstherNishOfficial/videos\n\n#Esther_Nish #KAVORIVORI\nEnjoy #BITUMINGI : https://www.youtube.com/watch?v=I7fvx4-RC0g\n\n©2019 Administered by Ngomma VAS Limited.'}",en,,10,Esther Nish Official ♪,1269941,30700,NO
9648,1119,0,166,2023-01-03 15:01:27,UCD6q_wl-ZQACvCMvn7o46Cw,Esther Nish-KONTINIWE (Official Video Lyrics),An Other Single From Luminary Ep,"{'default': {'url': 'https://i.ytimg.com/vi/WfhbJMH5Isk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/WfhbJMH5Isk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/WfhbJMH5Isk/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/WfhbJMH5Isk/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/WfhbJMH5Isk/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Esther Nish Official ♪,"['Big Fizzo', 'Sat b', 'Natacha Burundi', 'Meili Official', 'Kidum Kibido', 'R Flow Burundi', 'We Love Muzik', 'Ariel Way', 'Marina Rwanda', 'Bruce Melody', 'Davis D', 'Afrique', 'Harmonize', 'Zuchu', 'Citizen', 'kenya', 'tanzania', 'Shebbah Karungi', 'Rwanda', 'Ouganda', 'Yemi Alade', 'France', 'Nigeria', 'Australie', 'Norvaige']",10,none,"{'title': 'Esther Nish-KONTINIWE (Official Video Lyrics)', 'description': 'An Other Single From Luminary Ep'}",en,,10,Esther Nish Official ♪,1269410,30700,NO
9648,1119,0,166,2023-01-03 15:01:27,UCD6q_wl-ZQACvCMvn7o46Cw,Esther Nish-KONTINIWE (Official Video Lyrics),An Other Single From Luminary Ep,"{'default': {'url': 'https://i.ytimg.com/vi/WfhbJMH5Isk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/WfhbJMH5Isk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/WfhbJMH5Isk/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/WfhbJMH5Isk/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/WfhbJMH5Isk/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Esther Nish Official ♪,"['Big Fizzo', 'Sat b', 'Natacha Burundi', 'Meili Official', 'Kidum Kibido', 'R Flow Burundi', 'We Love Muzik', 'Ariel Way', 'Marina Rwanda', 'Bruce Melody', 'Davis D', 'Afrique', 'Harmonize', 'Zuchu', 'Citizen', 'kenya', 'tanzania', 'Shebbah Karungi', 'Rwanda', 'Ouganda', 'Yemi Alade', 'France', 'Nigeria', 'Australie', 'Norvaige']",10,none,"{'title': 'Esther Nish-KONTINIWE (Official Video Lyrics)', 'description': 'An Other Single From Luminary Ep'}",en,,10,Esther Nish Official ♪,1269941,30700,NO
195236,5702,0,520,2020-08-26 19:28:39,UCD6q_wl-ZQACvCMvn7o46Cw,Esther Nish - Me & You Ft Sat-B [Official Music Video],"After Kavorivori, a slowmotion song that Esther dedicated to mums, she now come in with an ADM song alongside SAT-B from Empire Avenue, one of the leading artists of the moment inside #BujaFlava.
Production:
Audio & Video: Empire Avenue, Jigger BEAT.
Director: Taty Lameck
Executive Producer: Bukiv Lab, Dijay Jackson
Lyrics: Esther Nish X Sat-B

Stream Me&You on digital platforms here:
Spotify: https://open.spotify.com/track/4Thf5X9gKSkX6XejBRY39m?si=Wk031JzDSiecu-prjKIpOQ
Itunes: https://music.apple.com/se/album/me-you-feat-sat-b/1529667300?i=1529667301&l=en
Tidal: https://tidal.com/track/153539812

 
Follow ESTHER NISH On:
Facebook  : https://www.facebook.com/Esther-Nish-Official-113650233432866
Instagram : https://www.facebook.com/Esther-Nish-Official-113650233432866
Twitter       : https://twitter.com/EstherNish
Youtube    :https://www.youtube.com/channel/UCD6q_wl-ZQACvCMvn7o46Cw?view_as=subscriber

#Esther_Nish #SATB #ME_AND_YOU #BukivLab2020 

Enjoy KAVORIVORI here: https://www.youtube.com/watch?v=wVHjG-8gsOk

©2020 Administered by Bukiv Lab SU.","{'default': {'url': 'https://i.ytimg.com/vi/HtX61qF8rMk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/HtX61qF8rMk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/HtX61qF8rMk/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/HtX61qF8rMk/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/HtX61qF8rMk/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Esther Nish Official ♪,"['Esther Nish', 'Kirundi Music', 'Fresh music', 'Kidum', 'Big Fizzo', 'Channy Queen', 'Ngomma', 'Ngomma vas', 'Ngomma.com']",10,none,"{'title': 'Esther Nish - Me & You Ft Sat-B [Official Music Video]', 'description': 'After Kavorivori, a slowmotion song that Esther dedicated to mums, she now come in with an ADM song alongside SAT-B from Empire Avenue, one of the leading artists of the moment inside #BujaFlava.\nProduction:\nAudio & Video: Empire Avenue, Jigger BEAT.\nDirector: Taty Lameck\nExecutive Producer: Bukiv Lab, Dijay Jackson\nLyrics: Esther Nish X Sat-B\n\nStream Me&You on digital platforms here:\nSpotify: https://open.spotify.com/track/4Thf5X9gKSkX6XejBRY39m?si=Wk031JzDSiecu-prjKIpOQ\nItunes: https://music.apple.com/se/album/me-you-feat-sat-b/1529667300?i=1529667301&l=en\nTidal: https://tidal.com/track/153539812\n\n \nFollow ESTHER NISH On:\nFacebook  : https://www.facebook.com/Esther-Nish-Official-113650233432866\nInstagram : https://www.facebook.com/Esther-Nish-Official-113650233432866\nTwitter       : https://twitter.com/EstherNish\nYoutube    :https://www.youtube.com/channel/UCD6q_wl-ZQACvCMvn7o46Cw?view_as=subscriber\n\n#Esther_Nish #SATB #ME_AND_YOU #BukivLab2020 \n\nEnjoy KAVORIVORI here: https://www.youtube.com/watch?v=wVHjG-8gsOk\n\n©2020 Administered by Bukiv Lab SU.'}",en,,10,Esther Nish Official ♪,1269410,30700,NO
195236,5702,0,520,2020-08-26 19:28:39,UCD6q_wl-ZQACvCMvn7o46Cw,Esther Nish - Me & You Ft Sat-B [Official Music Video],"After Kavorivori, a slowmotion song that Esther dedicated to mums, she now come in with an ADM song alongside SAT-B from Empire Avenue, one of the leading artists of the moment inside #BujaFlava.
Production:
Audio & Video: Empire Avenue, Jigger BEAT.
Director: Taty Lameck
Executive Producer: Bukiv Lab, Dijay Jackson
Lyrics: Esther Nish X Sat-B

Stream Me&You on digital platforms here:
Spotify: https://open.spotify.com/track/4Thf5X9gKSkX6XejBRY39m?si=Wk031JzDSiecu-prjKIpOQ
Itunes: https://music.apple.com/se/album/me-you-feat-sat-b/1529667300?i=1529667301&l=en
Tidal: https://tidal.com/track/153539812

 
Follow ESTHER NISH On:
Facebook  : https://www.facebook.com/Esther-Nish-Official-113650233432866
Instagram : https://www.facebook.com/Esther-Nish-Official-113650233432866
Twitter       : https://twitter.com/EstherNish
Youtube    :https://www.youtube.com/channel/UCD6q_wl-ZQACvCMvn7o46Cw?view_as=subscriber

#Esther_Nish #SATB #ME_AND_YOU #BukivLab2020 

Enjoy KAVORIVORI here: https://www.youtube.com/watch?v=wVHjG-8gsOk

©2020 Administered by Bukiv Lab SU.","{'default': {'url': 'https://i.ytimg.com/vi/HtX61qF8rMk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/HtX61qF8rMk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/HtX61qF8rMk/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/HtX61qF8rMk/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/HtX61qF8rMk/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Esther Nish Official ♪,"['Esther Nish', 'Kirundi Music', 'Fresh music', 'Kidum', 'Big Fizzo', 'Channy Queen', 'Ngomma', 'Ngomma vas', 'Ngomma.com']",10,none,"{'title': 'Esther Nish - Me & You Ft Sat-B [Official Music Video]', 'description': 'After Kavorivori, a slowmotion song that Esther dedicated to mums, she now come in with an ADM song alongside SAT-B from Empire Avenue, one of the leading artists of the moment inside #BujaFlava.\nProduction:\nAudio & Video: Empire Avenue, Jigger BEAT.\nDirector: Taty Lameck\nExecutive Producer: Bukiv Lab, Dijay Jackson\nLyrics: Esther Nish X Sat-B\n\nStream Me&You on digital platforms here:\nSpotify: https://open.spotify.com/track/4Thf5X9gKSkX6XejBRY39m?si=Wk031JzDSiecu-prjKIpOQ\nItunes: https://music.apple.com/se/album/me-you-feat-sat-b/1529667300?i=1529667301&l=en\nTidal: https://tidal.com/track/153539812\n\n \nFollow ESTHER NISH On:\nFacebook  : https://www.facebook.com/Esther-Nish-Official-113650233432866\nInstagram : https://www.facebook.com/Esther-Nish-Official-113650233432866\nTwitter       : https://twitter.com/EstherNish\nYoutube    :https://www.youtube.com/channel/UCD6q_wl-ZQACvCMvn7o46Cw?view_as=subscriber\n\n#Esther_Nish #SATB #ME_AND_YOU #BukivLab2020 \n\nEnjoy KAVORIVORI here: https://www.youtube.com/watch?v=wVHjG-8gsOk\n\n©2020 Administered by Bukiv Lab SU.'}",en,,10,Esther Nish Official ♪,1269941,30700,NO
5837,745,0,97,2023-01-21 05:00:08,UCD6q_wl-ZQACvCMvn7o46Cw,NISHIMWE By Samson Nish Ft Esther Nish,"This is Gospel Song 
songwriter: Samson Nish x Esther Nish
Audio: Amir Pro
Videographer: HG Created","{'default': {'url': 'https://i.ytimg.com/vi/371OFO_BJOQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/371OFO_BJOQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/371OFO_BJOQ/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/371OFO_BJOQ/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/371OFO_BJOQ/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Esther Nish Official ♪,"['Big Fizzo', 'Sat b', 'Natacha Burundi', 'Meili Official', 'Kidum Kibido', 'R Flow Burundi', 'We Love Muzik', 'Ariel Way', 'Marina Rwanda', 'Bruce Melody', 'Davis D', 'Afrique', 'Harmonize', 'Zuchu', 'Citizen', 'kenya', 'tanzania', 'Shebbah Karungi', 'Rwanda', 'Ouganda', 'Yemi Alade', 'France', 'Nigeria', 'Australie', 'Norvaige']",10,none,"{'title': 'NISHIMWE By Samson Nish Ft Esther Nish', 'description': 'This is Gospel Song \nsongwriter: Samson Nish x Esther Nish\nAudio: Amir Pro\nVideographer: HG Created'}",en,,10,Esther Nish Official ♪,1269410,30700,NO
