video_id,title,channel_id,description,tags,published_at,duration,view_count,like_count,comment_count,categories,duration_seconds,producers,directors
WfhbJMH5Isk,Esther Nish-KONTINIWE (Official Video Lyrics),UCD6q_wl-ZQACvCMvn7o46Cw,An Other Single From Luminary Ep,"['Big Fizzo', 'Sat b', 'Natacha Burundi', 'Meili Official', 'Kidum Kibido', 'R Flow Burundi', 'We Love Muzik', 'Ariel Way', 'Marina Rwanda', 'Bruce Melody', 'Davis D', 'Afrique', 'Harmonize', 'Zuchu', 'Citizen', 'kenya', 'tanzania', 'Shebbah Karungi', 'Rwanda', 'Ouganda', 'Yemi Alade', 'France', 'Nigeria', 'Australie', 'Norvaige']",2023-01-03 15:01:27+00:00,PT2M56S,9665,1119,167,"['Christian Music', 'Music', 'Pop Music']",176.0,[],[]
dEBj8cGk3ew,Nostress Challenge MUTE By Esther Nish,UCD6q_wl-ZQACvCMvn7o46Cw,,[],2022-11-11 09:20:13+00:00,PT1M1S,727,71,10,"['Music', 'Pop Music']",61.0,[],[]
37L_Lo2VCWM,Challenge Mute by Esther Nish,UCD6q_wl-ZQACvCMvn7o46Cw,,[],2022-11-08 13:21:59+00:00,PT1M,70,9,0,['Lifestyle (Sociology)'],60.0,[],[]
UE_ylRQnGKc,Esther Nish-MUTE🤐( Visualizer),UCD6q_wl-ZQACvCMvn7o46Cw,An Single 3 From LUMINARY Ep is MUTE 🤐,"['Big Fizzo', 'Sat b', 'Natacha Burundi', 'Meili Official', 'Kidum Kibido', 'R Flow Burundi', 'We Love Muzik', 'Ariel Way', 'Marina Rwanda', 'Bruce Melody', 'Davis D', 'Afrique', 'Harmonize', 'Zuchu', 'Citizen', 'kenya', 'tanzania', 'Shebbah Karungi', 'Rwanda', 'Ouganda', 'Yemi Alade', 'France', 'Nigeria', 'Australie', 'Norvaige']",2022-11-06 04:45:00+00:00,PT3M57S,17827,1905,288,"['Christian Music', 'Music', 'Pop Music']",237.0,[],[]
Sv5nv5ckV8I,Esther Nish-AKADAWA💊 (Visualizer),UCD6q_wl-ZQACvCMvn7o46Cw,Akadawa is the best one Single from LUMINARY Ep,"['Big Fizzo', 'Sat b', 'Natacha Burundi', 'Meili Official', 'Kidum Kibido', 'R Flow Burundi', 'We Love Muzik', 'Ariel Way', 'Marina Rwanda', 'Bruce Melody', 'Davis D', 'Afrique', 'Harmonize', 'Zuchu', 'Citizen', 'kenya', 'tanzania', 'Shebbah Karungi', 'Rwanda', 'Ouganda', 'Yemi Alade', 'France', 'Nigeria', 'Australie', 'Norvaige']",2022-10-05 14:57:45+00:00,PT3M24S,55890,3429,478,"['Christian Music', 'Music', 'Pop Music']",204.0,[],[]
qXe7Y7ypPmc,Esther Nish - Tworukomeza (visualizer) lyrics,UCD6q_wl-ZQACvCMvn7o46Cw,"Follow Esther Nish on :
https://instagram.com/esther_nish_official?igshid=YmMyMTA2M2Y=
https://www.facebook.com/IAmEstherNish/","['Big Fizzo', 'Sat b', 'Natacha Burundi', 'Meili Official', 'Kidum Kibido', 'R Flow Burundi', 'We Love Muzik', 'Ariel Way', 'Marina Rwanda', 'Bruce Melody', 'Davis D', 'Afrique', 'Harmonize', 'Zuchu', 'Citizen', 'kenya', 'tanzania', 'Shebbah Karungi', 'Rwanda', 'Ouganda', 'Yemi Alade', 'France', 'Nigeria', 'Australie', 'Norvaige']",2022-08-12 15:51:19+00:00,PT3M24S,78490,3013,458,"['Christian Music', 'Music', 'Pop Music']",204.0,[],[]
pREQpMBnFmU,Esther Nish at KINAMA Buja (Black Fm Concert),UCD6q_wl-ZQACvCMvn7o46Cw,,"['Sat b', 'Big Fizzo', 'Sheebah karungi', 'eddy Kenzo', 'yemi alade', 'Ariel wayz', 'Babo Ekeight', 'Bukiv Lab', 'Bruce melody', 'Social Mula', 'Zuchu', 'Harmonize']",2022-08-06 23:04:28+00:00,PT2M39S,1444,134,17,"['Hip Hop Music', 'Music', 'Music Of Asia', 'Pop Music']",159.0,[],[]
DD08LcuXy_o,THE BEST OF Esther Nish,UCD6q_wl-ZQACvCMvn7o46Cw,Esther Nish (African Mamao,['Esther Nish'],2022-04-17 13:52:32+00:00,PT42M35S,1769,129,17,"['Music', 'Pop Music']",2555.0,[],[]
c9Uuer-ZYtU,Esther Nish-MAWE #[Maman] Official audio,UCD6q_wl-ZQACvCMvn7o46Cw,"African song from Burundi is out
after NTUKOLOGE 
Thanks to take tour time and enjoy it",[],2022-03-06 14:12:57+00:00,PT2M48S,3927,389,89,"['Music', 'Pop Music']",168.0,[],[]
y4j5AqIf9Y4,Esther Nish - NTUNKOLOGE [Official Music Video],UCD6q_wl-ZQACvCMvn7o46Cw,"Esther Nish, one of the best famous female artists all the way from Burundi decided to write a song that she titled 'Ntunkologe'. It means: 'Don't disturb my mood'.
The song is feminist. In fact, after days being a good woman at home, an evening, she decided to send a message to her man that she will be having fun with friends. It went well. The rest of the story is in this clip.

Song TITLE: NTUNKOLOGE
Artist: ESTHER NISH
Lyrics & Composition: Esther Nish 
Composition & Production: X-Feta New Era Entertainment
EXECUTIVE PRODUCTION: BUKIV LAB
SCRIPT: Dijay Jackson, Brian Smith
Director: Brian Smith
Location: Brian Smith
Editor: Brian Smith
Coordinator: Ismael Mategeko

Connect with ESTHER NISH on social media:
**********************************************
Facebook  : https://www.facebook.com/Esther-Nish-...
Instagram : https://www.facebook.com/Esther-Nish-...
Twitter       : https://twitter.com/EstherNish
Youtube    :https://www.youtube.com/channel/UCD6q...

________________________________
FOLLOW BUKIV LAB:
FACEBOOK
*https://www.facebook.com/BukivLab/
*https://www.facebook.com/dijay.jackson

TWITTER
*https://twitter.com/bukivlab
*https://twitter.com/dj_Jackson_

INSTAGRAM
https://www.instagram.com/bukiv_lab/
https://www.instagram.com/dijay_jackson/

© 2021 Administered by BUKIV Lab","['Esther Nish', '#BukivLab #Ntunkologe #RuntownDJs #BurundiMusic']",2021-12-10 23:00:11+00:00,PT3M26S,109813,0,540,"['Hip Hop Music', 'Music', 'Pop Music']",206.0,[],[]
St8rOQMyiHg,Esther Nish - Francine Niyonsaba (Fire Cine) [Official Audio],UCD6q_wl-ZQACvCMvn7o46Cw,"Burundian athlete Niyonsaba Francine has just written the lines of history in her own way. Selected for the Tokyo Olympics which took place from July 23 to August 8, 2021 in Japan, she got disqualified which she described as unfair.

In the process, she goes on to competitions which she all wins with one notable exception. In fact, on Tuesday September 14, 2021 at the Boris Hanzekovic Memorial, Francine won the 2000m competition and broke the world record. Burundians all over the world are celebrating this courageous woman.

Esther Nish went quickly into studio to pay a tribute to this brave woman. In a song. Enjoy it.
____
L’athlète burundais Niyonsaba Francine vient d’écrire les lignes de l’histoire à sa façon. Sélectionnée pour les jeux olympiques de Tokyo qui se déroulèrent du 23 juillet au 8 août 2021 au Japon, elle écope d’une disqualification qu’elle qualifiera d’injuste. 
Dans la foulée elle enchaine avec des compétions qu’elle remporte toutes avec une exception marquante. En effet le mardi 14 septembre 2021 au Mémorial Boris Hanzekovic, Francine remporte la compétition sur 2000m et bat le record mondial. Elle enflamme les esprits des burundais partout dans le monde. 
Esther Nish se dit qu’elle doit rendre un homme à cette brave femme. Dans une chanson. Enjoy it.

Composition & Lyrics: Esther Nish
Audio Production: Master Muzik, Producer F.I.G
Executive Production: Bukiv Lab
___
Connect with ESTHER NISH on social media:
**********************************************
Facebook  : https://www.facebook.com/Esther-Nish-...
Instagram : https://www.facebook.com/Esther-Nish-...
Twitter       : https://twitter.com/EstherNish
Youtube    :https://www.youtube.com/channel/UCD6q...","['Esther Nish', '#FrancineNiyonsaba #WorldRecord #WorldChampion']",2021-09-19 17:00:12+00:00,PT2M43S,15913,1765,272,"['Christian Music', 'Hip Hop Music', 'Music', 'Pop Music']",163.0,[['F']],[]
gXGMsusZ0-U,Esther Nish - Manka feat Thierry Kijanya,UCD6q_wl-ZQACvCMvn7o46Cw,"Song Writter : Esther Nish
Performed by Esther Nish and Thierry Kijanya 
Video Director :  Hugues Bana 
Audio Producer :  Kolly The Magic
Copyright by Bukiv Lab
©2021 Bukiv Lab: All rights reserved, Unauthorized duplication is a violation of applicable laws. Made in Burundi.","['Esther Nish', 'kidum kibido', 'big fizzo', 'sat b', 'meddy only', 'bruce melody', 'marina', 'yemi alade', 'shebbah karungi', 'we love muzik', 'burna boy', 'tiwa savage', 'harmonize', 'diamond', 'chris brown', 'rihanna', 'beyonce', 'nadia mkami', 'nandy']",2021-09-10 15:00:12+00:00,PT3M24S,80282,2820,282,"['Christian Music', 'Music']",204.0,[],[[':']]
gkN32Dko6xE,Esther Nish in Live Concert (IFB Bujumbura 2021/06/21),UCD6q_wl-ZQACvCMvn7o46Cw,It was happyness to be ther with my People,[],2021-07-20 11:24:05+00:00,PT7M7S,1548,59,8,"['Christian Music', 'Music', 'Music Of Asia', 'Pop Music']",427.0,[],[]
WHOSVGheopA,Esther Nish Live Perfomance in KERMES,UCD6q_wl-ZQACvCMvn7o46Cw,Was so good to sing with my people,[],2021-07-03 13:02:31+00:00,PT1M1S,2353,147,0,"['Hip Hop Music', 'Music']",61.0,[],[]
cIXZL9VLC_M,Esther Nish - Come and See [Official Video],UCD6q_wl-ZQACvCMvn7o46Cw,"Enjoy Esther Nish’s official video of her latest single #ComeAndSee Africa. This song is a project aiming to invite people who love Africa to come and visit. And discover its beauties. Africa is a fresh place full of opportunities of growth and emergence. Esther Nish & her management Bukiv Lab think the better way is also to open our touristic doors to visitors all over the world. 

Come & See Production: 
*************************
- Audio Production: Producer Element a.k.a EleéeH from Country Records| Vocals recordings: Jigger Beat| Mixed by Bob Pro,
- Video Director: John Elarts, Bujumbura Burundi,
- Song Lyrics & Composition : Esther Nish,
- Executive Production: Bukiv Lab,
- Concept & Project: Dijay Jackson. 

Connect with ESTHER NISH on social media:
**********************************************
Facebook  : https://www.facebook.com/Esther-Nish-...
Instagram : https://www.facebook.com/Esther-Nish-...
Twitter       : https://twitter.com/EstherNish
Youtube    :https://www.youtube.com/channel/UCD6q...

2019 Administered by BUKIV Lab","['Esther Nish', 'Kirundi Music', 'Fresh music', 'Big Fizzo', 'africa', 'come and see', 'Sat B', 'yemi alade', 'sheebah karungi']",2021-04-17 16:00:14+00:00,PT4M10S,188795,6837,1118,"['Music', 'Pop Music']",250.0,[['Element a']],[]
qWrnrwfVQiw,My work in 2020| Big Thanks to my fans for the support!,UCD6q_wl-ZQACvCMvn7o46Cw,"We all know how bad have been 2020 to all musicians and the whole of entertainment world. But still, I succeeded to do my job in the better way. Supported by my fans and Bukiv Lab. 

Thank you all for the advices. Hopefully 2021 will greater.","['Esther Nish', 'Kirundi Music', 'Fresh music', 'Kidum', 'Big Fizzo', 'Channy Queen', 'Ngomma', 'Ngomma vas', 'Ngomma.com']",2021-01-12 09:55:59+00:00,PT1M39S,3039,284,49,"['Christian Music', 'Electronic Music', 'Music', 'Pop Music']",99.0,[],[]
X7G3xqwa_M0,Esther Nish - Icirore 'Mirror' |Official Music Video,UCD6q_wl-ZQACvCMvn7o46Cw,"Esther Nish, artist and musician from Burundi drops another single under Bukiv Lab. Icirore or Mirror is a song dedicated to her new lover. A man that cares more than all she got before.

Song: Icirore (Mirror) produced by Bedi Best.
Video production: Director Soso Black Shot it. 
Executive Production: Bukiv Lab|Dijay Jackson

For Bookings, contact: bukivlab@gmail.com | +46704603057 (Phone & Whatsapp)

Connect with ESTHER NISH on social media:
Facebook  : https://www.facebook.com/Esther-Nish-...
Instagram : https://www.facebook.com/Esther-Nish-...
Twitter       : https://twitter.com/EstherNish
Youtube    :https://www.youtube.com/channel/UCD6q...

________________________________
FOLLOW BUKIV LAB:
FACEBOOK
*https://www.facebook.com/BukivLab/
*https://www.facebook.com/dijay.jackson

TWITTER
*https://twitter.com/bukivlab
*https://twitter.com/dj_Jackson_

INSTAGRAM
https://www.instagram.com/bukiv_lab/
https://www.instagram.com/dijay_jackson/","['Esther Nish', 'Kirundi Music', 'Fresh music', 'Kidum', 'Big Fizzo', 'Channy Queen', 'Ngomma', 'Ngomma vas', 'Ngomma.com']",2020-11-15 22:00:09+00:00,PT3M18S,74605,2846,406,"['Hip Hop Music', 'Music', 'Music Of Asia', 'Pop Music']",198.0,[],[['S']]
AZ6q6W27Lt0,Esther Nish's Performance at Meet #MissNgoma2020 | GITEGA Oct.9th,UCD6q_wl-ZQACvCMvn7o46Cw,"Friday 9th, 2020 was a night called Meet Miss Ngoma 2020. Esther Nish perfomed Live some of her Music. 

Video Production: Bukiv Media Center.
Camera|Editor: Andy SP
Executive Production: Bukiv Lab","['Esther Nish', 'Kirundi Music', 'Fresh music', 'Kidum', 'Big Fizzo', 'Channy Queen', 'Ngomma', 'Ngomma vas', 'Ngomma.com']",2020-10-13 14:51:56+00:00,PT19M35S,2114,131,18,['Music'],1175.0,[],[]
HtX61qF8rMk,Esther Nish - Me & You Ft Sat-B [Official Music Video],UCD6q_wl-ZQACvCMvn7o46Cw,"After Kavorivori, a slowmotion song that Esther dedicated to mums, she now come in with an ADM song alongside SAT-B from Empire Avenue, one of the leading artists of the moment inside #BujaFlava.
Production:
Audio & Video: Empire Avenue, Jigger BEAT.
Director: Taty Lameck
Executive Producer: Bukiv Lab, Dijay Jackson
Lyrics: Esther Nish X Sat-B

Stream Me&You on digital platforms here:
Spotify: https://open.spotify.com/track/4Thf5X9gKSkX6XejBRY39m?si=Wk031JzDSiecu-prjKIpOQ
Itunes: https://music.apple.com/se/album/me-you-feat-sat-b/1529667300?i=1529667301&l=en
Tidal: https://tidal.com/track/153539812

 
Follow ESTHER NISH On:
Facebook  : https://www.facebook.com/Esther-Nish-Official-113650233432866
Instagram : https://www.facebook.com/Esther-Nish-Official-113650233432866
Twitter       : https://twitter.com/EstherNish
Youtube    :https://www.youtube.com/channel/UCD6q_wl-ZQACvCMvn7o46Cw?view_as=subscriber

#Esther_Nish #SATB #ME_AND_YOU #BukivLab2020 

Enjoy KAVORIVORI here: https://www.youtube.com/watch?v=wVHjG-8gsOk

©2020 Administered by Bukiv Lab SU.","['Esther Nish', 'Kirundi Music', 'Fresh music', 'Kidum', 'Big Fizzo', 'Channy Queen', 'Ngomma', 'Ngomma vas', 'Ngomma.com']",2020-08-26 19:28:39+00:00,PT3M5S,195315,5705,520,"['Hip Hop Music', 'Music', 'Pop Music']",185.0,[],[]
hcuE_v_FLRk,KAVORIVORI(Movie) part1 [Raba ukwo isase riva kucuma Maman Nish yarakoze amateka muri.....],UCD6q_wl-ZQACvCMvn7o46Cw,"Kavorivori By Esther Nish
New hit African Song
https://youtu.be/wVHjG-8gsOk
❤️🤍💛💚
Woba ukunda indirimbo nyafrika ndetse n indirimbo z iwacu muri rusangi Esther Nish ico yasezeranye aragikozee
Irabire nawe uko yabigenjeje don t forget to: share; comment and subscribe
🔥🔥🔥🔥🔥🔥🔥",[],2020-07-25 09:33:53+00:00,PT2M11S,1377,89,14,['Entertainment'],131.0,[],[]
wVHjG-8gsOk,Esther Nish - Kavorivori (Official Music Video),UCD6q_wl-ZQACvCMvn7o46Cw,"#BURUNDI #EstherNish #KirundiMusic #NgommaBurundi


Video was Shot & Directed by  KALI AMORE
Call                     : +25769188413 / +25761375238
Instagram          : https://www.instagram.com/director_ka...
Youtube.            : https://www.youtube.com/channel/UCOWv...
Email                  : kalproadraul1@gmail.com


...............................................................................................................................................................

PRODUCTION:
Video Shot By Director KALI AMORE under AFRICAN DREAMS & REHOBOTH TRUST BDI in Bujumbura-BURUNDI
Song Produced By Goeffrey & Mixed By Lil Evry Pro (Key Records)

Enjoy KAVORIVORI! 
to make your Special Day (African Song)
 
Follow ESTHER NISH On:
Facebook  : https://www.facebook.com/Esther-Nish-Official-113650233432866
Instagram : https://www.instagram.com/esther_nish_official/
Twitter       : https://twitter.com/EstherNish
Youtube    :https://www.youtube.com/c/EstherNishOfficial/videos

#Esther_Nish #KAVORIVORI
Enjoy #BITUMINGI : https://www.youtube.com/watch?v=I7fvx4-RC0g

©2019 Administered by Ngomma VAS Limited.","['Esther Nish', 'Kirundi Music', 'Fresh music', 'Channy Queen', 'Ngomma', 'Ngomma vas', 'Ngomma.com', 'BigFizzoVEVO', 'Sat-B', 'TheReal Kidum', 'Lolilo Simba', 'Natacha Burundi', 'Yemi Alade', 'Simi', 'sheebah karungi', 'Diamond Pla']",2020-07-09 17:00:11+00:00,PT4M17S,52012,2292,395,"['Christian Music', 'Music', 'Pop Music']",257.0,[],[['K']]
h8sly6Ju9gY,Esther Nish - Dodo(video Lyrics),UCD6q_wl-ZQACvCMvn7o46Cw,"#EstherNish #Dodo #NgommaBurundi #KirundiMusic 
Dodo new song by Esther Nish 
English Swahili

Audio by X fecta
video by Jamal logic

make up by Grace fidia","['BURUNDI #NgommaBurundi#', 'Big fizzo', 'sat b', 'thereal kidum', 'Esther Nish - Dodo(video Lyrics)']",2020-04-29 12:33:54+00:00,PT4M,13321,661,112,"['Christian Music', 'Music', 'Pop Music']",240.0,[],[]
pwNTRGdxkk0,Esther Nish - Huruma [official video],UCD6q_wl-ZQACvCMvn7o46Cw,"#EstherNish #KirundiMusic #Huruma#Ngomma


©2020 Administered by Esther Nish Burundi

Produced and Directed by Bedi Best
Shooted by Logic Jamal","['Esther Nish', 'Kirundi Music', 'Fresh music', 'Kidum', 'Big Fizzo', 'Channy Queen', 'Ngomma', 'Ngomma vas', 'Ngomma.com', 'sat-b', 'natasha', 'cooke studio', 'afrimax tv', 'churchill show', 'indundi tv', 'dj funny 257', 'Radio 10', 'Marcy Masika', 'Nyanshiski', 'Sauti sol', 'Willy paul', 'Bosco Niyo', 'Israel mbonyi']",2020-01-25 22:00:14+00:00,PT3M22S,60334,2094,312,"['Christian Music', 'Music', 'Pop Music']",202.0,[],[]
qUAh8S5_HJo,Waradekonye by Esther Nish,UCD6q_wl-ZQACvCMvn7o46Cw,"#EstherNish #Waradekonye #NgommaRwanda #KirundiMusic
Waradekonye is my last new song of this month
I know this story gonna make you cry
Waradekonye written by Esther Nish 
Produced by Placid Pro

©2019 Administered by Esther Nish","['Esther Nish', 'Kirundi Music', 'Fresh music', 'Kidum', 'Big Fizzo', 'Channy Queen', 'Waradekonye by Esther Nish']",2019-11-28 10:00:13+00:00,PT4M1S,15033,755,146,"['Hip Hop Music', 'Music', 'Music Of Latin America', 'Pop Music']",241.0,[],[]
I7fvx4-RC0g,Bitu Mingi -  Esther Nish (Official music video),UCD6q_wl-ZQACvCMvn7o46Cw,"#EstherNish #KirundiMusic #NgommaBurundi #BukivLab


ESTHER NISH  is a super talented artist based in Bujumbura, Burundi.
Borned and raised in Burundi.
She relocated in Burundi.
She started to  sing when she was 8 years old.
she can play guitar and piano.
She is a best live music performer and vocalist.
In this song (BITU MINGI) She gave us her best
This video shooted by Grand Pictures


©2019 Administered by BUKIV Lab","['Esther Nish', 'Kirundi Music', 'Fresh music', 'Kidum', 'Ngomma', 'Ngomma vas', 'Ngomma.com', 'Bitu Mingi - Esther Nish']",2019-09-25 05:00:14+00:00,PT3M32S,130919,3155,375,"['Christian Music', 'Hip Hop Music', 'Music', 'Pop Music']",212.0,[],[]
IjGwYttntrw,Lacoster Beach.#Esther Nish'#s Perfomence,UCD6q_wl-ZQACvCMvn7o46Cw,"Gukomeza ndacakomeza sincika intege nabagwanya umuziki ndundi
Muriki Giteramo zirimwo nyishi naririmvye harimw umbamwo",[],2019-08-29 10:54:58+00:00,PT3M57S,1409,58,5,"['Music', 'Music Of Asia', 'Pop Music']",237.0,[],[]
njP09MGPJEM,ESTHER NISH's APPEARANCE ON KIDUM's TELENOVELA TOUR At ARENA BUJA,UCD6q_wl-ZQACvCMvn7o46Cw,"It was a pleasure for Esther Nish to share stage with the biggest Kidum as they performed together for the first time their hit 'Umbamwo' since its release! It was at ARENA BUJA on Kidum's Telenovela Tour. 

Follow Esther on Social Media:
IG: https://www.instagram.com/esther_nish_nassor/
FCB: https://www.facebook.com/esther_nish_nassor-336401933725692/

This is a Bukiv Media Productions Film. -  © 2019 - Bukiv Lab","['Esther Nish', 'Kirundi Music', 'Kidum', 'BukivLab', 'BurundiMusic']",2019-08-03 17:23:04+00:00,PT11M28S,6982,193,23,"['Music', 'Music Of Latin America', 'Pop Music']",688.0,[],[]
tDFV-Fe8Cdg,UMBAMWO  Challenge,UCD6q_wl-ZQACvCMvn7o46Cw,good job,['Kirundi Music'],2019-06-06 14:02:08+00:00,PT2M51S,35376,727,71,"['Hip Hop Music', 'Music']",171.0,[],[]
h17vd4sJBSs,Esther Nish-Umbamwo (audio official),UCD6q_wl-ZQACvCMvn7o46Cw,#EstherNish #Umbwamwo,"['east african music', 'burundi music']",2019-05-17 16:43:58+00:00,PT4M8S,12927,345,49,"['Music', 'Music Of Asia', 'Pop Music']",248.0,[],[]
6nXSmYeAuOE,Telenovela by Esther Nish (cover),UCD6q_wl-ZQACvCMvn7o46Cw,Hope talent studio,[],2019-02-04 20:06:37+00:00,PT2M6S,70215,1482,149,"['Christian Music', 'Music', 'Pop Music']",126.0,[],[]
CaC8TimpWck,Nyiganga Comedie by Esther Nish (Hope Talent Present),UCD6q_wl-ZQACvCMvn7o46Cw,"This amazing please open here.

Hivi ndivyo Wimbo NYIGANGA by Esther Nish ina endeleya kuwa tamu zaidi .
Tuzama hapa usisahau Like,share and subscribe.
Thank u",[],2018-12-24 13:39:42+00:00,PT3M45S,1533,73,15,['Music'],225.0,[],[]
dhbugLUS2IQ,Nyiganga by Esther Nish (hope talent studio),UCD6q_wl-ZQACvCMvn7o46Cw,An other vibe from Esther Nish a female Burundian artist who is under Hope Talent Management. This song has been realised by Bedi Best as a producer of Hope Talent studio at Bujumbura Burundi,[],2018-11-28 09:45:15+00:00,PT3M17S,7752,271,50,"['Christian Music', 'Music', 'Pop Music']",197.0,[],[]
TAp0RnwVzsQ,Warandoze by Esther Nish Hope Talent Studio,UCD6q_wl-ZQACvCMvn7o46Cw,Warandoze by Esther Nish Hope Talent Studio,[],2018-08-20 15:04:40+00:00,PT3M17S,10731,301,33,"['Electronic Music', 'Hip Hop Music', 'Music', 'Pop Music']",197.0,[],[]
fTpuGbi0cPs,"A la découverte de Esther NISH , la chanteuse qui a repris 'Feel Love'",UCD6q_wl-ZQACvCMvn7o46Cw,Esther NISH,[],2018-08-14 12:49:24+00:00,PT4M,1826,62,5,"['Music', 'Pop Music']",240.0,[],[]
2aJDWRXQzGI,Berry Music - Try me (Visualiser),UCGsE-DkfHgcjm-erxuneEhQ,"Music by Berry music performing Try me (c)2022 Exclusively licensed under SPE Entertainment & Orchard -  Sony Music  (Pty)
produced by Joel Houghton. 
Mixed & Mastered By Jigga Beat
 Studio : Kuza Music
Directed by @vjmanifester1247 

Try me it’s romantic song :

My love for you gets hotters as the days go by .It will never run dry as long it’s you and I . looking at the keyboard,u and I are side to side , just like we are always meant to be . You are the best gift a person could have.

LYRICS:
Verse 1 : iwacu barakuzi nivyacu barabizi
Iwacu barakuzi nabajama banje barakuzi
Nunyumve my dear niwe wantwaye umutima
Ntunsige munzira ngwino tujane i muhira yee
Unanifanya nilewe nitamani kukufuata milele
Ntawundi nshaka ni wewe nipe penzi usinicanganye wewe
Baby try me !!


Chorus : try me (2times) ma baby try me
Try me (2times) ma jolie
Try me
Try me (2times) nikubali basi
Only you ma baby i follow you my baby (2times)



Verse2 : everyday when i see you yo mamy bituma ngwara
Niyumvira turikumwe maze ngatwarwa
Nabagenzi bakambaza ico wampaye
Nifanye Nini ili uniamini
Ivi kwa nini unanitesa wewe

Bridge : unanifanya nilewe nitamani kukufuata milele
Ntawundi nshaka ni wewe nipe penzi usinicanganye wewe
Baby try me.


Chorus : try me (2times) ma jolie try me
Try me (2times) ma chri try me
Try me(2times)
Nikubali basi
Only you ma baby i follow you my baby
Only you my baby i follow you my baby

Follow Berry music on Social Media :

Facebook:https://www.facebook.com/profile.php?id=100063556337514

Twitter :https://twitter.com/BerryMusic7?t=RgMVXjAl3D3-CgKFoxTbkw&s=08

Instagram:https://www.instagram.com/p/Cjdcny7tmsO/?igshid=YmMyMTA2M2Y=

The Official Youtube Channel of Berry music . 
Subscribe for the latest Music Videos,performances and More . https://youtube.com/channel/UCGsE-DkfHgcjm-erxuneEhQ

+For More Information Booking Berry Music :
Contact:berrymusic98@gmail.com
Manager :entertainmentsoundpower@gmail.com


©️2022 SPE entertainment & Orchard.All rights reserved.

#Berrymusic #Tryme",[],2022-11-04 16:00:07+00:00,PT3M17S,99390,5483,395,"['Hip Hop Music', 'Music', 'Pop Music']",197.0,[],[]
QvYWxw-vxFU,MA - Berry Music (Official Music Video),UCGsE-DkfHgcjm-erxuneEhQ,"""MA"" official music video
Audio Producer : Trick on the beat 
Video director : Ns Jiji & Bruno Bula
Video vixen : Maithé K.
Dancer : Jimmy
stylish : Kaymars


#BerryMusic  #Trick_on_the_beat  #MA  #Burundi

-----------------------------------------------------------------------------

Check out Berry Music’s page below: 
Facebook : https://web.facebook.com/Berry-music-...
Twitter : https://twitter.com/BerryMusic7?s=09
Instagram : https://www.instagram.com/berrymusic98/
TikTok : https://vm.tiktok.com/ZMeeXH4d3/
Snap chat: https://www.snapchat.com/add/berrymus...

---------------------------------------------------------------------------------------------------------

lyrics :

 Mukobwa je mbona urimwiza
Cane mamy you make a man sing na na na 
My dear me i love you dii
Nivyo nkubwira ushaka wovyumva mama
One night oo ; one night oo ; one night oo ; one night
Give me one night oo ; one night oo ; one night oo ; one night

Ngwino ma baby give me that
Give me that thing ; thing ; thing
Ngwino ma baby give me that ooh give me that thing baby don't do me that

Ngwino ma ; ma ; ma ; ma ; ma ; ma ; ma 
I need you now ; now ; now ; now ; now ; now ; now : 2times
Girl i'm your man ; man ; man ; man ; man ; man ; man
I need you now ; now ; now ; now ; now ; now ; now

 baby come around my girl
I need you now come here
Ngwino hafi yanje ; ugumane nanje
African ma ye ye
Beautiful ma ye ye
African ma ye ye
Beautiful ma ye ye

Ngwino ma baby give me that
Give me that thing thing thing
Ngwino ma baby give me that ooh give me that thing baby don't do me that

Ngwino ma ; ma ; ma ; ma ; ma ; ma ; ma
I need you now ; now ; now ; now ; now ; now ; now :2 Times

Girl i'm your man ; man ; man ; man ; man ; man ; man
I need you now ; now ; now ; now ; now ; now ; now

 African ma ye ye
Beautiful ma ye ye
African ma ye ye
Beautiful ma ye ye

 : girl i'm your man ; man ; man ; man ; man ; man ; man
I need you now ; now ; now ; now ; now ; now ; now",[],2022-02-02 12:00:12+00:00,PT2M30S,140888,4933,370,"['Hip Hop Music', 'Music', 'Pop Music']",150.0,[],[]
